2014-03-23T19:30:26,-27.491774,153.011384,22
2014-03-23T19:30:56,-27.496392,153.018462,35
2014-03-23T19:31:26,-27.497710,153.019208,40
2014-03-23T19:31:56,-27.502287,153.015466,49
2014-03-23T19:32:26,-27.500289,153.014693,-20
2014-03-23T19:32:56,-27.497395,153.012633,25
